ticker,year,sector,current_ratio,quick_ratio,cash_ratio,operating_cashflow,equity_ratio,debt_to_equity,debt_to_assets,interest_coverage,asset_turnover,receivables_turnover,gross_margin,profit_margin,operating_margin,return_on_equity,return_on_assets,eps,p/e,result
AAPL,2019,Technology,1.3636044481554577,1.4021367845756794,0.8629023075755275,0.7654660695308941,0.20173331522007606,3.957039440456695,0.7982666847799239,-23.07274625826662,0.803283851207825,6.948163973828281,0.403406950732971,0.22066386341448416,0.25478333730503433,0.8786635853012749,0.1772557180259843,62.79090909090909,0.8786403699637115,1.0152665723212342
AAPL,2020,Technology,1.540125617208044,1.5789647931288902,0.9511814449762576,0.6563782894114532,0.2673078968202389,2.7410043320661304,0.7326921031797611,-17.87751677852349,0.81093655839015,5.9932538642913284,0.35842121559841905,0.2012859042310985,0.23288344899185837,0.6106445053487756,0.16323009842961633,73.50960307298335,1.556211012918195,0.28890221365637575
AAPL,2021,Technology,1.1329261875803294,1.1670505223024437,0.5719103934304618,0.6679433101294758,0.29297149497573316,2.4133013523477094,0.7070285050242668,-21.882098765432097,1.000251555130221,7.466414940300031,0.27838782779367827,0.16273437265080629,0.19380728615673956,0.5556011834209077,0.16277530931710985,141.52466367713004,1.027170751303321,0.15078538292157503
AMAT,2018,Technology,2.5389344262295084,3.218158890290038,0.8604981084489282,0.8578184110970997,0.4742303969022265,1.1086796766555074,0.5257696030977734,-30.75,0.6468538238141336,3.2411719053162593,0.6540556719545046,0.3524693205627058,0.43442083208620175,0.48077080101249287,0.22799612778315587,17.36,1.720943099342733,0.8627800512453524
AMAT,2019,Technology,2.9982058757568963,3.8737385063915677,1.2868356133662255,0.8531060775958735,0.4732250704603409,1.1131593874078276,0.5267749295396591,-18.616666666666667,0.6535140696998166,4.695596271295403,0.5281352683461117,0.2477409638554217,0.30585980284775466,0.3421251654377009,0.1619022055205118,15.551724137931034,3.5876851134712577,0.06461395069238124
AMAT,2020,Technology,2.295030357544412,3.0762311670789297,0.8135821902406116,0.73015516078255,0.4317703952901598,1.316045775505235,0.5682296047098402,-14.227848101265822,0.9042262405382675,6.5134418780764864,0.37123590280199975,0.15730728985001743,0.19602371817230554,0.3294375456537619,0.14224137931034483,24.958620689655174,2.3686481516939,1.286044619105643
AMAT,2021,Technology,2.7037225905150435,3.652473227944926,1.0275369709331974,0.9655787863335034,0.38819259343276813,1.5760409057706355,0.6118074065672319,-19.213675213675213,1.3079453297793908,9.522295623451694,0.325933313098903,0.131726141438668,0.19494428305077396,0.44382761139517896,0.1722905915045653,47.483870967741936,2.9380501560542895,-0.027096765442988353
APTV,2017,Consumer Cyclical,1.8450321304992585,2.165595650024716,0.6972318339100346,0.3492338111715274,0.4511471293231366,1.1919038583175205,0.5377240041091199,-4.939024390243903,0.7353041890195183,4.045211930926216,0.15135051226327229,0.14001862775535548,0.06286867432474387,0.2282099936748893,0.10295628352927748,1.2152466367713004,69.25188406631077,-0.27777697551690483
APTV,2018,Consumer Cyclical,1.312037493833251,1.6292550567340898,0.10162802170695609,0.4005920078934386,0.28375065012259454,2.4739460591777953,0.7019838026599302,-8.585365853658537,1.0725165316888328,4.926621160409557,0.1835122965015587,0.0685833044683062,0.09754069968825771,0.25923016496465046,0.07355672784010699,0.95695067264574,63.500455643601136,0.5904087634902216
APTV,2019,Consumer Cyclical,1.2931781266919329,1.6388738494856525,0.15349214943151054,0.4407146724417975,0.27716346153846155,2.5469788956345765,0.7059294871794872,-11.333333333333334,1.150400641025641,5.064197530864197,0.19036010308560283,0.07431914745420352,0.11130459009542383,0.3084706562590344,0.08549679487179487,0.8878923766816144,106.689814057013,0.3667150137564782
APTV,2020,Consumer Cyclical,1.593502824858757,1.8994350282485877,0.45084745762711864,0.41468926553672314,0.2710986934012655,2.6226129130039406,0.7109869340126551,-10.871428571428572,1.073711890870244,4.636621717530163,0.20075003826725854,0.10370427062605235,0.1164855349762743,0.41073052440133373,0.11134850850521817,1.6179372197309416,80.52846037363531,0.2557094715424631
ANET,2017,Technology,4.994510851384263,5.643330300438794,3.739530330897906,0.9568769256602403,0.7006431213532032,0.42726014075272317,0.2993568786467969,,0.34737584668571037,4.225974226010166,0.9001935382757477,0.3854710221080728,0.4290426476716483,0.1911148751720858,0.133903322677598,7.352856348599625,7.855110579689799,-0.0918103579817147
ANET,2018,Technology,5.814414963639348,6.245753457695361,4.562864904517698,1.6129223513333355,0.6916333157320043,0.44585284897912936,0.30836668426799574,,0.5140310468330749,5.488368236701727,0.7178396639535105,0.39968364329875533,0.37454011840832513,0.297050180917723,0.2054498015669165,5.718480950887099,9.211362193816376,-0.007804907822027439
ANET,2019,Technology,4.4761485497210245,4.936485167451493,3.2252829330062127,0.8295394589318454,0.6954577620966761,0.4379018460951325,0.3045422379033239,-251.14661236579045,0.7821931529148604,7.266043155492997,0.5696990840027776,0.13610743076924353,0.28138935233081097,0.15308233829696802,0.10646230040853567,16.024954340452496,3.1731758726923927,0.40490082528626553
ANET,2020,Technology,4.277047772713977,4.919311952142365,2.8977930006321886,1.1919627102971286,0.6753387027299399,0.48073847383197926,0.32466129727006005,-169.16258992805754,0.9417488195183797,9.369514768785425,0.45815037850936696,0.1826100576825492,0.20292106362340304,0.2546467506742226,0.17197280625472397,11.11094185008142,6.537924760223848,0.9775759412839969
AIZ,2017,Financial Services,0.5873759084067495,0.5873759084067495,0.10681153921523663,0.05595326943041907,0.1332253823636783,6.505018071782803,0.8666335198959012,-7.50622009569378,0.1436733340948132,4.121691081984066,0.15926734216679658,0.06886983632112237,0.1222759158222915,0.07427082457762461,0.009894759002819714,9.119517276360337,9.964715792875458,-0.0772449808319
